date;count_1;count_2;count_3;count_4;amount_1;amount_2;amount_3;count_5;count_6;count_7;amount_4;type;response
18.08.2017;51;15;88;80;379991.29000000004;218010.29;161981.00000000003;4;0.0;46;218010.28999999998;F;0
07.06.2017;129;28;63;63;380031.96;222431.96;157600.00000000003;3;2.0;127;222431.96000000002;D;0
23.05.2017;14;11;84;84;380723.9;280723.9;100000.0;4;0.0;13;280723.9;O;1
16.07.2017;148;23;92;91;3807560.7828;3807560.7828;0.0;4;0.0;111;747490.7828;O;1
21.08.2017;205;24;92;92;380799.59;378715.94000000006;2083.649999999965;4;0.0;179;113715.93999999999;O;1
11.05.2017;77;24;91;61;380807.10000000003;213908.57;166898.53000000003;4;11.0;63;213908.57000000004;D;0
22.11.2016;87;31;91;91;380931.45;200931.45;180000.0;4;7.0;80;200931.44999999998;O;1
13.09.2017;287;23;92;92;380949.46;329179.46;51770.0;4;2.0;215;193329.45999999996;A;1
21.11.2016;56;20;90;90;381026.836;381026.836;0.0;4;0.0;55;376026.8359999999;O;1
22.02.2017;7;2;23;23;3812.0;3812.0;0.0;2;0.0;7;3812.0;O;0
18.04.2017;94;15;77;77;381272.36000000004;381193.26;79.10000000003492;3;0.0;65;92693.26;AA;1
28.07.2017;5;2;90;0;381319.5;1319.5;380000.0;2;4.0;1;1319.5;D;1
20.01.2017;141;27;91;91;381647.63;197032.63;184615.0;3;7.0;127;185932.62999999998;O;0
27.02.2017;26;10;68;61;381710.49;195710.49;186000.0;4;5.0;18;176110.49;A;0
11.04.2017;148;34;87;87;381928.68;214928.68;167000.0;3;7.0;138;214928.67999999996;O;0
18.08.2017;199;31;92;92;381990.95999999996;363740.95999999996;18250.0;4;2.0;173;193240.96;O;1
28.01.2017;61;12;74;74;382051.15;265939.15;116112.0;3;5.0;55;265939.15;O;0
30.12.2016;132;36;92;92;382160.82;199750.57;182410.25;4;13.0;116;199750.56999999998;O;0
19.01.2017;20;7;74;74;382434.5;382434.5;0.0;3;0.0;18;342434.5;O;0
28.08.2017;16;5;92;92;38250.58;38250.58;0.0;4;0.0;16;38250.58;O;1
09.11.2016;118;23;91;91;382638.0;271638.0;111000.0;3;4.0;107;261637.99999999997;O;0
09.07.2017;149;35;79;79;382681.37679999997;201689.37679999997;180992.0;3;6.0;140;201689.37679999997;O;0
05.02.2017;97;28;87;86;382955.10000000003;232955.10000000003;150000.0;3;9.0;84;224982.09999999998;CC;0
22.12.2016;282;40;90;90;383045.38000000006;286045.38;97000.00000000006;4;2.0;280;286045.37999999995;O;1
08.06.2017;34;9;29;19;38309.47;38309.47;0.0;2;0.0;33;34309.47;A;0
13.04.2017;40;13;86;86;383124.12;265653.06;117471.06;4;2.0;35;265653.06;O;1
16.02.2017;64;8;73;73;383458.84;233458.84000000003;150000.0;3;3.0;60;228458.84;O;0
17.12.2016;151;25;91;91;383512.08;198512.08000000002;185000.0;3;18.0;132;194512.08000000002;O;1
15.11.2017;27;4;318;86;383634.0;234.0;383400.0;7;11.0;9;234.0;O;1
19.12.2016;129;28;90;90;383711.61000000004;383711.61000000004;0.0;4;0.0;124;211218.60999999996;O;1
20.07.2017;33;10;86;86;383885.64670000004;382465.6167;1420.030000000028;3;0.0;30;302465.6167;O;1
13.12.2016;26;4;85;50;384003.0;169503.0;214500.0;4;10.0;13;154503.0;CC;0
02.03.2017;223;25;89;89;384027.47000000003;190027.47000000003;194000.0;4;2.0;213;190027.46999999997;O;1
22.06.2017;205;34;91;91;384109.06;341309.06000000006;42799.99999999994;4;3.0;183;304209.05999999994;O;1
29.12.2016;5;4;22;22;3843.0;1843.0;2000.0;2;1.0;4;1843.0;O;0
03.05.2017;65;14;25;25;384379.05;191379.05;193000.0;2;13.0;50;154779.05000000002;O;0
04.02.2017;248;33;84;82;384570.96510000003;230488.6851;154082.28000000003;3;0.0;238;230488.68509999997;F;1
08.02.2017;20;6;62;62;384761.1;229761.09999999998;155000.0;3;2.0;18;229761.1;O;0
19.04.2017;94;27;91;91;384857.11;356395.56999999995;28461.540000000037;4;1.0;79;212545.57;O;1
01.03.2017;7;4;7;1;38490.72;2990.7199999999993;35500.0;2;3.0;3;1490.72;D;0
04.05.2017;78;18;82;80;385723.05999999994;385723.05999999994;0.0;3;0.0;70;293623.06;A;1
16.01.2017;108;21;92;92;385767.7;166767.7;219000.0;4;8.0;94;166767.70000000004;O;1
22.05.2017;47;16;92;92;386957.47000000003;156957.47;230000.00000000003;4;2.0;44;127370.06;O;0
09.09.2017;75;16;80;80;386976.58999999997;197956.59;189019.99999999997;3;0.0;56;196956.58999999997;F;0
20.03.2017;98;24;87;87;386987.8974;279712.8974;107275.0;4;2.0;95;279712.8974;O;1
05.01.2017;82;11;86;78;387132.45999999996;267031.06;120101.39999999997;4;0.0;61;267031.06;F;1
10.03.2017;181;27;92;92;387320.95999999996;387320.95999999996;0.0;4;0.0;158;260820.96000000002;O;1
01.12.2016;79;20;90;90;387327.41;209765.72999999998;177561.68;4;13.0;64;209765.72999999995;O;1
30.12.2017;20;9;75;75;38736.54;38736.54;0.0;4;0.0;19;36836.54;O;0
10.06.2017;117;27;90;90;387495.54;235492.82;152002.71999999997;3;10.0;105;195492.82;O;1
28.08.2017;156;26;127;92;387537.88;295037.88;92500.0;6;3.0;124;142937.87999999998;O;1
30.12.2016;44;15;82;82;387574.0;231284.0;156290.0;4;3.0;38;231284.00000000003;O;0
26.06.2017;48;12;44;44;387579.62;387579.62;0.0;3;0.0;39;143818.61999999997;A;1
12.01.2017;201;26;90;90;387793.86;133949.86;253844.0;4;10.0;187;123949.86000000002;O;1
16.11.2016;191;31;85;85;387836.38;200457.4;187378.98;4;19.0;168;200457.4;O;0
27.05.2017;70;18;68;68;388462.02;234462.02000000002;154000.0;3;11.0;58;215462.01999999996;O;0
14.05.2017;210;31;91;91;388482.18000000005;369282.80000000005;19199.380000000005;4;2.0;179;156746.73000000004;O;1
08.03.2017;75;15;88;88;388615.50000000006;222615.50000000003;166000.00000000003;4;8.0;67;222615.5;O;1
14.12.2016;227;25;89;89;388701.53059999994;194060.71059999996;194640.81999999998;3;14.0;208;191860.71060000002;O;0
29.01.2017;32;10;91;91;388750.78;198650.78000000003;190100.0;4;16.0;15;196650.77999999997;O;0
06.07.2017;186;28;80;80;388829.17999999993;207329.17999999996;181499.99999999997;3;8.0;177;207329.17999999996;O;1
17.03.2017;89;25;89;89;388951.21;175650.21000000002;213301.0;4;5.0;74;154050.20999999996;O;1
09.03.2017;3;2;9;0;389010.0;389010.0;0.0;1;0.0;1;10.0;O;0
25.02.2017;283;22;87;87;389056.34;156747.56;232308.78000000003;4;13.0;228;156747.56000000006;O;1
05.07.2017;30;14;59;59;389064.25;194064.24;195000.01;2;3.0;27;194064.24000000002;D;0
23.06.2017;187;25;92;91;389097.4;381997.4;7100.0;5;0.0;153;102237.39999999997;O;1
10.08.2017;190;25;92;92;389340.9832;352047.1832;37293.79999999999;4;2.0;167;212677.18320000006;A;1
15.06.2017;156;13;92;92;389383.72;389383.72;0.0;4;0.0;108;91030.61;O;1
24.12.2017;107;25;92;92;389430.73000000004;77430.73000000004;312000.0;4;5.0;100;74430.73;O;1
04.08.2017;190;31;92;92;389552.85;389552.85;0.0;4;0.0;167;185352.84999999998;O;1
30.11.2016;120;23;89;89;389641.88;274641.88;115000.0;4;3.0;116;266141.87999999995;O;0
17.02.2017;234;24;90;90;389728.83999999997;238728.83999999997;151000.0;4;4.0;221;212428.83999999997;O;1
13.07.2017;127;16;92;92;389773.76;194773.76;195000.0;4;4.0;121;94673.76;O;0
01.03.2017;189;21;90;90;389873.71;299773.71;90100.0;4;5.0;172;144273.70999999993;O;1
23.08.2017;121;27;90;88;389964.06;239810.06;150154.0;4;3.0;117;239810.06;O;0
21.04.2017;4;2;41;0;39.4;101849.59;20000.2;2;0.0;1;9.001;CC;0
17.11.2017;5;2;65;65;3902.0;3901.0;1.0;2;0.0;4;3901.0;O;1
05.09.2017;104;19;85;85;390295.6412;390295.6412;0.0;4;0.0;98;269795.64119999995;O;1
25.12.2016;25;6;86;60;390490.0;182690.0;207800.0;4;12.0;11;172721.34999999998;CC;0
06.08.2017;145;28;77;77;390497.63;198587.56;191910.07;3;8.0;131;158587.55999999997;O;0
21.06.2017;72;10;83;83;390532.57999999996;296621.57999999996;93911.0;4;1.0;68;295621.57999999996;O;1
22.06.2017;82;13;90;90;390544.74;387544.74;3000.0;4;0.0;60;97544.73999999999;O;1
10.07.2017;56;17;91;91;390650.99;390650.99;0.0;4;0.0;40;220650.98999999996;O;1
23.06.2017;45;14;83;83;390716.1;200716.09999999998;190000.0;4;6.0;37;188716.09999999998;O;0
10.08.2017;125;21;92;92;390751.63;390751.63;0.0;4;0.0;105;214351.63;O;1
05.11.2016;99;29;89;89;390779.48;199322.58;191456.9;3;6.0;90;199322.58000000002;O;1
10.03.2017;26;7;61;60;39083.380000000005;18083.38;21000.000000000004;4;2.0;24;18083.38;O;0
21.02.2017;43;15;88;88;390843.82999999996;390843.82999999996;0.0;4;0.0;43;390843.83;O;1
14.08.2017;137;16;97;70;390993.0;199543.0;191450.0;4;30.0;95;132347.01;A;0
13.04.2017;158;26;90;90;391007.14;192007.14;199000.0;4;9.0;149;192007.13999999998;O;0
21.07.2017;137;18;86;85;391271.94;201053.47;190218.47;4;17.0;112;182690.66;E;0
02.04.2017;73;17;92;91;391280.39;391280.39;0.0;4;0.0;68;281780.39;AA;1
10.02.2017;105;31;91;91;391425.74000000005;389925.74000000005;1500.0;4;0.0;86;200925.74;O;1
19.11.2016;54;7;86;86;392008.62;246560.62;145448.0;4;2.0;51;246560.62;O;1
26.02.2017;207;22;85;85;392487.4199999999;210487.41999999995;181999.99999999997;4;13.0;194;210487.42;O;0
01.07.2017;83;24;89;63;392744.99;269730.99;123014.0;4;6.0;72;254430.99;B;0
05.04.2017;43;14;87;48;392811.65;214705.38;178106.27000000002;4;2.0;36;214705.38;F;0
19.05.2017;250;33;91;91;392921.6328;327691.6328;65230.0;4;0.0;230;268333.6328000001;O;1
23.01.2017;150;29;103;92;392985.92;239485.91999999998;153500.0;4;21.0;119;223185.91999999998;D;1
19.07.2017;173;28;81;81;393100.86;195767.72;197333.13999999998;4;18.0;151;176767.72;D;1
06.06.2017;199;28;95;91;393288.31999999995;393110.83999999997;177.47999999998137;4;0.0;167;300510.8399999999;O;1
09.05.2017;130;26;86;86;393299.39;174799.39;218500.0;3;7.0;121;168799.38999999998;O;0
10.04.2017;104;18;82;82;393401.55000000005;233401.55000000002;160000.00000000003;3;6.0;98;233401.55000000005;O;1
25.05.2017;118;20;91;91;393473.34;393473.34;0.0;4;0.0;97;129173.34;O;1
16.11.2016;52;18;93;92;393497.36;238497.36;155000.0;4;3.0;49;238497.36;O;1
25.06.2017;65;23;89;89;394002.09500000003;324002.09500000003;70000.0;4;0.0;59;139002.09499999997;O;0
16.11.2016;11;4;92;65;394026.45;233526.45;160500.0;4;2.0;3;205926.45;AA;0
26.03.2018;1;1;0;0;39414.0;39414.0;0.0;1;0.0;1;39414.0;O;0
26.04.2017;146;24;90;90;394178.15;345853.15;48325.0;3;5.0;114;229753.15;O;1
07.08.2017;46;15;90;63;394599.99999999994;229299.99999999997;165299.99999999997;4;14.0;27;218341.03999999998;E;0
28.12.2016;80;22;81;81;394693.27999999997;211293.27999999997;183400.0;3;8.0;66;211293.28;O;0
11.12.2016;100;19;67;67;394809.24;206515.18;188294.06;3;12.0;86;206515.17999999996;B;0
18.01.2017;14;8;62;62;3949.3208000000004;3450.3208000000004;499.0;3;0.0;13;3450.3208000000004;O;0
14.04.2017;147;26;91;91;395034.33;203444.33000000002;191590.0;4;5.0;140;203444.33000000002;O;1
02.12.2016;110;20;90;85;395054.3599999999;205994.35999999996;189059.99999999997;4;11.0;97;205994.36;D;1
06.02.2017;100;23;92;92;395228.235;291115.345;104112.89000000001;4;3.0;96;291115.34500000003;O;1
24.06.2017;10;5;91;57;395338.3;311736.6;83601.70000000001;4;1.0;6;214736.6;A;0
15.12.2016;73;16;76;74;395432.75;261364.99;134067.76;3;4.0;66;246364.99;F;1
14.09.2017;57;16;89;48;395700.0;164700.0;231000.0;4;7.0;46;155447.03;E;0
17.04.2017;68;10;85;85;395862.02;202362.02000000002;193500.0;3;20.0;48;202362.02000000002;O;0
30.04.2017;100;27;90;90;395865.3743;359865.3743;36000.0;4;2.0;93;241269.1743;O;1
05.07.2017;150;26;89;89;395867.2100000001;395867.2100000001;0.0;4;0.0;149;395367.21;O;1
11.02.2017;146;23;86;86;395922.53;290622.53;105300.0;4;9.0;137;290622.53;O;1
26.10.2017;99;28;85;83;395990.61;395990.61;0.0;4;0.0;71;138590.61;O;1
21.07.2017;108;21;92;89;396310.99999999994;242010.99999999994;154300.0;4;18.0;85;236546.62;A;0
28.12.2016;83;23;87;87;396811.73;222561.72999999998;174250.0;4;11.0;69;221561.73;O;0
20.09.2017;88;23;92;92;396849.55299999996;353267.68299999996;43581.869999999995;4;0.0;74;213767.68300000002;O;1
21.05.2017;115;25;91;90;396880.25999999995;231717.25999999998;165162.99999999997;4;0.0;107;231717.26000000007;F;0
21.03.2017;9;5;91;91;3969.56;3969.56;0.0;2;0.0;6;3019.56;O;1
22.04.2017;202;29;84;84;396966.52320000005;220267.02320000003;176699.50000000003;4;7.0;185;210267.02319999997;O;1
21.01.2017;83;14;65;65;397212.20999999996;214928.21;182283.99999999997;3;5.0;74;214928.21000000008;O;0
21.04.2017;5;5;1;1;397334.25;397334.25;0.0;1;0.0;5;397334.25;O;0
06.06.2017;51;10;91;89;397504.45;397504.45;0.0;4;0.0;27;34804.45;O;1
06.03.2018;154;4;96;1;3976306.2300000004;1566723.0000000002;2409583.2300000004;5;1.0;3;80.0;F;0
28.12.2016;90;23;80;80;397995.58;226939.7;171055.88;3;5.0;81;226939.70000000004;O;0
11.06.2017;73;18;90;90;398083.87000000005;398083.87000000005;0.0;4;0.0;73;398083.87;O;1
06.05.2017;41;23;85;57;398100.0;310700.0;87400.0;4;3.0;33;301426.3;E;0
13.12.2016;27;4;85;50;398178.0;184078.0;214100.0;4;10.0;14;169101.0;CC;0
05.11.2016;155;32;90;88;398230.172;207230.17200000002;191000.0;3;7.0;147;197930.17199999996;CC;1
02.08.2017;326;34;92;92;398513.6731;311462.4731;87051.20000000001;4;1.0;323;311462.4731;O;1
17.11.2017;100;14;91;72;398553.12;348553.12;50000.0;4;3.0;86;147353.12;A;1
12.07.2017;155;31;92;92;398593.2949;287593.2949;111000.0;4;4.0;147;271593.2949;D;1
21.01.2017;109;18;92;92;398650.7;201150.7;197500.0;4;12.0;93;196150.69999999998;O;1
25.07.2017;13;8;91;53;398884.0;273884.0;125000.0;4;3.0;9;245984.0;AA;0
18.07.2017;185;24;82;82;398910.23;202930.24;195979.99;3;21.0;156;186630.24000000002;O;0
07.01.2017;357;37;90;90;399032.2195;217836.9995;181195.22;4;1.0;338;217236.9994999999;O;1
18.05.2017;7;6;73;73;399325.4;399325.4;0.0;3;0.0;7;399325.4;O;1
05.06.2017;46;14;92;92;399336.04999999993;285336.04999999993;114000.0;4;4.0;41;235336.05;O;1
30.05.2017;217;20;91;91;399469.80000000005;399459.80000000005;10.0;4;0.0;204;243719.80000000005;O;1
26.11.2016;7;5;1;1;3996.25;1996.25;2000.0;1;0.0;6;1996.25;O;0
16.12.2016;21;9;19;19;39962.299999999996;18962.299999999996;21000.0;1;3.0;18;18962.3;O;0
09.08.2017;80;18;112;92;399627.65;398827.65;800.0;4;1.0;70;27827.65;A;1
25.10.2017;55;11;89;89;399630.44000000006;333630.44000000006;66000.0;4;4.0;28;48630.439999999995;O;1
02.02.2017;9;6;6;6;3997.36;3997.36;0.0;1;0.0;9;3997.36;O;0
17.11.2016;11;4;22;14;3998.84;1998.8400000000001;2000.0;1;2.0;9;1998.84;O;0
18.04.2017;177;21;92;92;399866.74;399866.74;0.0;4;0.0;162;193866.74;O;1
12.12.2016;30;9;74;51;399882.00000000006;239210.00000000003;160672.00000000003;3;8.0;16;229106.25000000003;CC;0
29.06.2017;238;30;91;90;399923.86000000004;208022.86000000002;191901.00000000003;4;13.0;221;198022.86000000007;D;1
01.02.2017;2;1;0;0;400.0;400.0;0.0;1;0.0;2;400.0;O;1
13.06.2017;1;1;0;0;400.0;400.0;0.0;1;0.0;1;400.0;O;0
09.01.2018;2;1;0;0;4000.0;4000.0;0.0;1;0.0;2;4000.0;O;1
18.07.2017;4;2;62;62;400000.0;300000.0;100000.0;3;1.0;3;300000.0;O;0
06.07.2017;94;26;83;83;400139.76399999997;230874.89399999997;169264.87;4;11.0;81;230874.89399999997;O;1
24.03.2017;116;32;90;90;400221.16000000003;188221.16000000003;212000.0;4;6.0;100;185421.16000000003;O;1
14.02.2017;120;22;88;88;400261.68999999994;255561.68999999997;144699.99999999997;3;11.0;108;255561.68999999997;O;0
29.03.2017;35;11;88;6;40045.1597;40045.1597;0.0;3;0.0;34;33458.1597;AA;0
27.02.2017;157;30;79;79;400536.06999999995;190427.77999999997;210108.28999999998;3;22.0;132;189477.78000000003;O;0
04.12.2016;117;23;90;90;400867.47740000003;309367.47740000003;91500.0;4;4.0;108;213867.4774;D;1
13.01.2017;33;3;85;0;4010653.02;4005401.02;5252.0;4;0.0;1;5401.02;A;0
19.02.2017;151;23;65;64;401082.99;268082.99;133000.0;3;13.0;126;151570.73000000004;CC;0
07.12.2017;9;3;84;84;401210.0;209210.0;192000.0;3;6.0;3;209210.0;D;1
06.05.2017;78;22;91;62;401676.39999999997;191627.4;210048.99999999997;4;3.0;71;191627.40000000002;D;1
10.01.2017;55;3;79;72;401750.0;220750.0;181000.0;3;14.0;40;215850.0;A;0
15.03.2018;11;2;14;0;401760.0;401760.0;0.0;1;0.0;3;1760.0;O;0
15.08.2017;21;8;90;59;401922.48;352922.48;49000.0;4;0.0;10;15922.48;AA;1
19.12.2016;178;24;95;92;402197.92;400863.92;1334.0;4;0.0;147;70138.92000000001;O;1
21.02.2017;39;7;69;69;402241.0;402241.0;0.0;4;0.0;17;9326.0;O;0
14.01.2017;278;33;76;76;402350.45999999996;201852.46;200497.99999999997;3;18.0;257;201752.46000000005;D;0
28.05.2017;21;9;203;76;402385.3;402385.3;0.0;6;0.0;12;52485.3;A;0
07.10.2017;43;9;88;87;402428.09679999994;378801.94839999994;23626.148400000005;4;0.0;24;59801.948399999994;BBB;1
19.04.2017;222;31;91;91;402511.5;207025.09;195486.41;4;21.0;195;199495.33000000005;CC;0
21.11.2016;6;2;10;0;402600.0;402600.0;0.0;1;0.0;1;2000.0;A;0
26.01.2017;62;10;241;86;4026194.94;4026194.94;0.0;9;0.0;35;41194.94;O;1
29.01.2017;136;20;87;87;402980.72;237696.91999999998;165283.8;4;7.0;126;210696.91999999998;O;0
25.06.2017;53;14;77;77;402999.0;199999.0;203000.0;3;6.0;44;185752.43999999997;O;1
22.10.2016;116;11;91;91;403005.08999999997;293005.08999999997;110000.0;4;3.0;113;293005.08999999985;O;0
12.07.2017;135;34;92;92;403022.0878;395902.0878;7120.0;4;0.0;107;194502.08779999998;A;1
27.06.2017;24;11;7;7;403089.48890000005;403089.48890000005;0.0;1;0.0;23;389915.48889999994;O;0
15.08.2017;156;29;92;92;403260.4;270327.69;132932.71000000002;4;0.0;153;269327.68999999994;O;1
14.03.2017;111;24;92;92;403343.54;403343.54;0.0;4;0.0;98;325343.54;O;1
15.02.2017;165;38;89;89;403525.45;403525.45;0.0;4;0.0;165;403525.45;O;1
03.12.2016;124;10;82;82;403561.8;243559.53999999998;160002.26;3;8.0;114;238559.53999999995;O;0
17.03.2017;55;8;70;70;403587.83;226227.83000000002;177360.0;3;31.0;22;221927.83;D;0
08.08.2017;96;16;91;91;403706.74999999994;403706.74999999994;0.0;4;0.0;96;403706.75;O;1
12.02.2017;39;10;90;90;403744.69;277804.69;125940.0;4;2.0;35;277804.69;O;1
13.07.2017;282;31;92;92;403970.32000000007;403970.32000000007;0.0;4;0.0;265;253470.3200000001;O;1
15.05.2017;66;28;34;34;404281.4492;404281.4492;0.0;2;0.0;62;262473.8616;O;0
31.12.2016;151;29;84;84;404407.92000000004;182805.07;221602.85000000003;3;6.0;140;169905.07;A;0
04.06.2017;284;32;89;85;404452.29;217352.3;187099.99;3;7.0;275;212452.29999999993;AA;0
09.03.2017;201;32;89;89;404586.9254;197420.7254;207166.2;4;15.0;185;197420.72540000008;O;1
05.05.2017;103;18;74;72;404752.03;224752.03000000003;180000.0;4;6.0;97;224752.02999999997;O;0
27.10.2017;46;18;80;71;404816.33999999997;397416.33999999997;7400.0;3;0.0;37;233316.34000000003;CC;1
16.12.2016;35;8;15;9;404828.6;404828.6;0.0;1;0.0;16;18628.6;A;0
03.06.2017;160;28;92;92;404872.35;404872.35;0.0;4;0.0;117;101472.35;O;1
30.11.2016;142;30;69;68;405180.03;215773.44;189406.59000000003;3;11.0;130;215773.44;O;1
24.07.2017;114;19;94;75;405222.47;203912.47;201309.99999999997;4;17.0;93;181912.46999999997;A;0
26.02.2017;70;24;70;69;405697.64;219898.64;185799.0;4;12.0;55;214773.64000000004;CC;0
13.12.2016;135;29;84;84;405881.5;223874.06;182007.44;4;3.0;128;187074.06000000003;O;1
07.01.2017;119;25;86;86;405887.13;234202.01;171685.12;3;8.0;107;234202.01000000007;O;0
11.02.2017;60;17;84;84;406217.71;251217.71000000002;155000.0;3;3.0;57;251217.71;O;1
27.01.2017;146;34;89;89;406473.0368;395973.0368;10500.0;4;0.0;129;301973.0368;O;1
24.11.2016;29;11;72;72;406754.41;300694.41;106060.0;4;4.0;21;290174.41;O;1
15.08.2017;143;22;80;76;406765.70999999996;235185.71;171579.99999999997;4;4.0;138;235185.71;B;0
14.01.2017;114;16;90;90;406799.97;200249.96999999997;206550.0;4;28.0;79;193249.97;O;1
14.11.2016;87;33;89;68;407022.93000000005;405587.93000000005;1435.0;4;0.0;75;226712.9299999999;CC;1
18.05.2017;126;19;88;88;407025.41;110525.40999999997;296500.0;4;11.0;108;89525.40999999999;O;0
19.01.2017;87;26;75;75;407223.19;204223.19;203000.0;4;5.0;82;204223.19000000006;O;0
19.05.2017;27;4;343;0;407448.5;278448.5;129000.0;10;0.0;1;348.5;A;0
17.12.2016;45;12;87;81;4074568.8200000003;4074568.8200000003;0.0;4;0.0;19;64568.82000000001;A;1
05.03.2018;55;12;39;39;407475.16000000003;407475.16000000003;0.0;2;0.0;45;125875.15999999999;A;1
11.05.2017;141;27;90;89;407526.31;407526.31;0.0;4;0.0;127;209226.31000000003;O;1
23.03.2017;78;20;56;56;407573.6599999999;219488.65999999995;188084.99999999997;3;7.0;69;219488.65999999997;D;0
16.07.2017;88;21;90;90;407640.22;407640.22;0.0;4;0.0;84;200840.21999999997;A;1
03.01.2017;101;22;80;80;407732.36;189432.36;218300.0;3;12.0;84;127432.36;O;0
21.01.2017;281;27;92;92;407779.81000000006;219079.81000000003;188700.00000000003;4;57.0;220;205079.8099999999;O;0
21.10.2016;26;2;21;0;4080080.0;4080080.0;0.0;2;0.0;1;80.0;AA;0
21.09.2017;201;27;84;84;408190.75;309702.58999999997;98488.16000000003;3;2.0;198;309702.58999999997;O;0
06.04.2017;185;15;92;92;408293.69;246793.69;161500.0;4;4.0;170;98793.69000000005;O;1
31.01.2017;36;4;65;65;408400.0;159600.0;248800.0;3;17.0;13;130600.0;O;0
10.08.2017;163;30;91;91;408463.954;385451.304;23012.650000000023;4;0.0;149;294281.30399999995;O;1
12.12.2016;4;2;49;20;40850.0;40850.0;0.0;3;0.0;3;850.0;AA;0
30.12.2016;8;5;54;54;40865.5;20865.5;20000.0;3;2.0;6;20865.5;O;0
08.01.2017;63;21;71;69;408680.89;261159.93;147520.96000000002;3;5.0;46;207559.93;A;0
14.07.2017;46;15;96;92;408682.82;408682.82;0.0;4;0.0;43;188682.82;O;1
19.08.2017;63;14;72;72;40876.48;20776.48;20100.000000000004;3;5.0;58;20776.48;O;0
09.06.2017;86;14;92;87;408867.81;398867.81;10000.0;4;2.0;41;82925.80999999997;AA;1
01.08.2017;179;36;92;92;408925.32;403925.32;5000.0;4;0.0;156;193625.32;O;1
23.04.2017;122;29;89;89;409008.12999999995;408352.32999999996;655.7999999999884;4;0.0;112;117052.32999999997;O;1
18.11.2016;33;12;80;80;409329.82;233529.82;175800.0;4;8.0;23;205772.56;O;0
01.08.2017;183;31;109;92;409890.24;405890.24;4000.0;5;0.0;159;280890.24000000005;O;1
22.02.2017;33;10;79;71;409944.61;409944.61;0.0;4;0.0;20;47444.61;A;1
31.03.2017;70;19;89;89;410116.25;410116.25;0.0;4;0.0;54;118116.25;O;1
03.08.2017;124;20;70;66;410338.9972;299156.0372;111182.95999999996;4;5.0;104;153019.18719999996;F;0
18.02.2017;34;18;61;61;410454.76000000007;225454.76000000004;185000.00000000003;3;4.0;25;215054.76;F;0
02.08.2017;257;28;92;92;410609.0200000001;183314.22000000006;227294.80000000002;4;6.0;240;136314.22000000006;O;1
13.04.2017;189;23;85;85;410676.4916;209676.4916;201000.0;4;0.0;169;184676.49159999998;O;1
22.03.2017;87;9;93;92;411138.36;302138.36;109000.0;4;4.0;60;77689.35999999999;A;1
23.03.2017;56;18;30;30;411405.46020000003;411405.46020000003;0.0;2;0.0;44;170803.1602;O;0
22.01.2017;72;23;85;85;411425.75;189925.75;221500.0;3;8.0;64;189925.74999999997;O;0
14.06.2017;82;9;73;73;411543.4750000001;411543.4750000001;0.0;3;0.0;73;209219.47500000003;O;0
06.05.2017;23;9;140;90;41167.89000000001;26072.590000000004;15095.300000000003;5;0.0;20;26072.59;O;1
08.12.2016;37;7;89;66;411693.0;197193.0;214500.0;4;10.0;19;182129.1;E;1
22.04.2017;187;25;85;84;411945.76;215395.86;196549.90000000002;4;34.0;148;207995.86000000004;A;0
11.12.2016;16;5;75;75;411953.0;202453.0;209500.0;3;7.0;8;202453.0;D;0
17.11.2016;190;32;92;92;412003.20999999996;399583.20999999996;12420.0;4;0.0;179;275880.61000000004;O;1
28.12.2016;33;5;90;64;412149.86;207799.93;204349.93;4;10.0;20;202852.0;CC;0
04.08.2017;102;19;92;92;412178.36;412178.36;0.0;4;0.0;93;98678.36;O;1
26.12.2016;111;24;51;51;412178.78;246867.78000000003;165311.0;3;6.0;102;214867.78000000003;O;0
08.02.2017;70;17;74;74;412454.07;215599.07;196855.0;3;17.0;46;213299.06999999998;F;0
28.01.2017;300;23;89;89;412632.75;207632.75;205000.0;3;16.0;284;207632.75;O;0
10.06.2017;144;19;83;81;412947.51;235948.51;176999.0;3;15.0;127;231548.51000000007;A;0
01.09.2017;93;23;96;91;413131.38;413131.38;0.0;4;0.0;57;118131.37999999999;O;1
17.06.2017;140;26;89;89;413370.56999999995;208170.56999999998;205199.99999999997;4;7.0;133;208170.56999999998;O;1
29.07.2017;23;3;83;52;413387.0;203387.0;210000.0;4;5.0;15;193287.0;A;0
07.05.2017;98;26;92;92;413389.93;383389.93;30000.0;4;1.0;94;278389.93000000005;O;1
19.04.2017;19;8;86;84;413392.70999999996;413392.70999999996;0.0;3;0.0;12;9392.710000000001;O;1
05.03.2017;127;22;84;82;413440.75;212937.15;200503.6;3;7.0;119;212937.15000000002;D;0
15.02.2017;212;35;89;89;413527.84;269196.78;144331.06;4;8.0;197;269196.78;O;1
11.10.2017;176;21;96;92;413696.46;404257.46;9439.0;5;0.0;160;212247.46000000002;O;1
03.11.2016;143;22;90;90;413710.57999999996;210474.02999999997;203236.55;3;3.0;88;210474.03;O;0
24.07.2017;82;13;92;92;413895.79000000004;413658.79000000004;237.0;4;0.0;73;132458.79;O;1
18.02.2017;52;18;69;69;414003.78;224148.14;189855.64;3;6.0;43;224148.13999999998;D;0
04.12.2016;61;9;71;71;414121.35;214271.34999999998;199850.0;3;20.0;40;209771.34999999998;O;0
